china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Taiwan,42,1,0,0,12,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Austria,37,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Canada,46,0,,1,3,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Iraq,35,2,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Iceland,34,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Greece,31,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,India,30,0,,,3,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,UAE,27,0,2,,5,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Algeria,17,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Vietnam,16,0,,,16,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,San Marino,16,1,3,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Lebanon,16,0,,1,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Israel,15,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Oman,15,0,,,2,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Denmark,15,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Finland,12,0,,,1,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Macau,10,0,,,6,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Ecuador,13,0,,1,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Croatia,10,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Qatar,8,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Czech Republic,8,0,0,0,0,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Portugal,8,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Ireland,13,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Belarus,6,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Romania,6,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Slovenia,6,0,,,0,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Mexico,5,0,,,1,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Pakistan,5,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Senegal,4,0,0,0,0,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Brazil,8,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Estonia,5,0,0,0,0,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Palestine,4,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Russia,4,0,,,2,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Georgia,9,0,1,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Azerbaijan,6,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Saudi Arabia,5,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,New Zealand,4,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Philippines,5,1,1,,2,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Chile,3,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Egypt,3,0,,,1,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Indonesia,2,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Hungary,2,0,0,0,0,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Morocco,2,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Bosnia,2,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Nepal,1,0,,,1,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Cambodia,1,0,,,1,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Sri Lanka,1,0,,,1,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Afghanistan,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,North Macedonia,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Nigeria,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Lithuania,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Monaco,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Luxembourg,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Ukraine,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Latvia,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Tunisia,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Jordan,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Andorra,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Armenia,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Dominican Republic,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Argentina,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Liechtenstein,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,Poland,1,0,0,0,0,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,South Africa,1,0,,,,Thu Mar  5 21:03:33 PST 2020,1583471013
outside,TOTAL,17566,345,485,47,1423,Thu Mar  5 21:03:33 PST 2020,1583471013
