china,MAINLAND CHINA,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Mexico,5,0,,,1,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Algeria,5,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Pakistan,5,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,India,5,0,,,3,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Denmark,6,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Czech Republic,5,0,0,0,0,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Azerbaijan,3,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Philippines,3,1,,,2,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Russia,3,0,,,2,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Georgia,3,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Romania,4,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Egypt,2,0,,,1,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Indonesia,2,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Portugal,2,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Brazil,2,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Ireland,2,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Nepal,1,0,,,1,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Cambodia,1,0,,,1,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Sri Lanka,1,0,,,1,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Afghanistan,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,North Macedonia,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Estonia,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Nigeria,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Lithuania,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,New Zealand,2,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Belarus,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Monaco,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Luxembourg,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Ukraine,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Morocco,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Latvia,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Senegal,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Saudi Arabia,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Tunisia,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Jordan,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Andorra,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Armenia,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Dominican Republic,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Chile,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Argentina,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,Liechtenstein,1,0,,,,Tue Mar  3 18:25:54 PST 2020,1583288754
outside,TOTAL,12812,222,249,36,830,Tue Mar  3 18:25:54 PST 2020,1583288754
