OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Brazil,25,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Ireland,21,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Algeria,20,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Philippines,20,1,1,,2,Mon Mar  9 12:09:31 PDT 2020,1583780971
Indonesia,19,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Qatar,18,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Oman,16,0,,,2,Mon Mar  9 12:09:31 PDT 2020,1583780971
Poland,16,0,2,0,0,Mon Mar  9 12:09:31 PDT 2020,1583780971
Slovenia,16,0,0,0,0,Mon Mar  9 12:09:31 PDT 2020,1583780971
Russia,15,0,,,3,Mon Mar  9 12:09:31 PDT 2020,1583780971
Saudi Arabia,15,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Ecuador,15,0,,1,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Georgia,15,0,1,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Romania,14,0,,,4,Mon Mar  9 12:09:31 PDT 2020,1583780971
Argentina,12,1,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Croatia,12,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Macau,10,0,,,6,Mon Mar  9 12:09:31 PDT 2020,1583780971
Chile,10,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Estonia,10,0,0,0,0,Mon Mar  9 12:09:31 PDT 2020,1583780971
Costa Rica,9,0,1,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Hungary,9,0,0,0,0,Mon Mar  9 12:09:31 PDT 2020,1583780971
Mexico,7,0,1,,1,Mon Mar  9 12:09:31 PDT 2020,1583780971
Peru,7,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Belarus,6,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Azerbaijan,6,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Latvia,6,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
New Zealand,5,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Luxembourg,5,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Pakistan,5,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Slovakia,5,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Senegal,4,0,0,0,0,Mon Mar  9 12:09:31 PDT 2020,1583780971
Palestine,4,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Afghanistan,4,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Bulgaria,4,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Maldives,4,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
South Africa,3,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Bangladesh,3,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Morocco,2,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Bosnia,2,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Cameroon,2,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Cambodia,2,0,,,1,Mon Mar  9 12:09:31 PDT 2020,1583780971
Tunisia,2,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Albania,2,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Nigeria,2,0,0,0,0,Mon Mar  9 12:09:31 PDT 2020,1583780971
Moldova,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Malta,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Togo,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Paraguay,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Nepal,1,0,,,1,Mon Mar  9 12:09:31 PDT 2020,1583780971
Sri Lanka,1,0,,,1,Mon Mar  9 12:09:31 PDT 2020,1583780971
North Macedonia,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Lithuania,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Monaco,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Ukraine,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Jordan,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Andorra,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Armenia,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Dominican Republic,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Liechtenstein,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Bhutan,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Gibraltar,1,0,1,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Serbia,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Vatican City,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
Colombia,1,0,,,,Mon Mar  9 12:09:31 PDT 2020,1583780971
TOTAL,111332,3879,5692,61,62488,Mon Mar  9 12:09:31 PDT 2020,1583780971
