china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Macau,10,0,,,6,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Ecuador,10,0,,1,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Denmark,15,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Croatia,9,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Greece,8,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Qatar,8,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Czech Republic,8,0,0,0,0,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Finland,7,0,,,1,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Belarus,6,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Romania,6,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Ireland,6,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Mexico,5,0,,,1,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Pakistan,5,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Portugal,5,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Senegal,4,0,0,0,0,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Brazil,4,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Azerbaijan,3,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Philippines,3,1,,,2,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Russia,3,0,,,2,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Georgia,3,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Chile,3,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Egypt,2,0,,,1,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Indonesia,2,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Estonia,2,0,0,0,0,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,New Zealand,2,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Hungary,2,0,0,0,0,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Saudi Arabia,2,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Nepal,1,0,,,1,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Cambodia,1,0,,,1,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Sri Lanka,1,0,,,1,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Afghanistan,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,North Macedonia,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Nigeria,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Lithuania,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Monaco,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Luxembourg,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Ukraine,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Morocco,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Latvia,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Tunisia,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Jordan,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Andorra,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Armenia,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Dominican Republic,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Argentina,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Liechtenstein,1,0,,,,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Poland,1,0,0,0,0,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,Slovenia,1,0,,,0,Wed Mar  4 16:35:51 PST 2020,1583368551
outside,TOTAL,14825,273,421,46,1205,Wed Mar  4 16:35:51 PST 2020,1583368551
