OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Ecuador,15,0,,1,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Georgia,15,0,1,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
South Africa,13,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Argentina,12,1,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Croatia,12,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Serbia,12,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Albania,12,1,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Macau,10,0,,,6,Wed Mar 11 16:59:17 PDT 2020,1583971157
Estonia,10,0,0,0,0,Wed Mar 11 16:59:17 PDT 2020,1583971157
Costa Rica,9,0,1,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Hungary,9,0,0,0,0,Wed Mar 11 16:59:17 PDT 2020,1583971157
Colombia,9,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Panama,8,1,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Maldives,8,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Bosnia,7,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Mexico,7,0,1,,4,Wed Mar 11 16:59:17 PDT 2020,1583971157
Peru,7,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Afghanistan,7,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Luxembourg,7,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
North Macedonia,7,0,0,0,0,Wed Mar 11 16:59:17 PDT 2020,1583971157
Slovakia,7,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Bulgaria,7,1,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Tunisia,6,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Belarus,6,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Azerbaijan,6,0,,,3,Wed Mar 11 16:59:17 PDT 2020,1583971157
Latvia,6,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Cyprus,6,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
New Zealand,5,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Dominican Republic,5,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Paraguay,5,0,1,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Malta,5,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Senegal,4,0,0,0,0,Wed Mar 11 16:59:17 PDT 2020,1583971157
Bangladesh,3,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Morocco,3,1,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Lithuania,3,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Cambodia,3,0,,,1,Wed Mar 11 16:59:17 PDT 2020,1583971157
Moldova,3,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Honduras,2,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Cameroon,2,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Nigeria,2,0,0,0,0,Wed Mar 11 16:59:17 PDT 2020,1583971157
Sri Lanka,2,0,,,1,Wed Mar 11 16:59:17 PDT 2020,1583971157
Jamaica,2,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Togo,1,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Nepal,1,0,,,1,Wed Mar 11 16:59:17 PDT 2020,1583971157
Monaco,1,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Ukraine,1,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Jordan,1,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Andorra,1,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Armenia,1,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Liechtenstein,1,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Bhutan,1,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Gibraltar,1,0,1,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Vatican City,1,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Turkey,1,0,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
Queue,690,,,,,Wed Mar 11 16:59:17 PDT 2020,1583971157
TOTAL,126251,4601,5829,65,66723,Wed Mar 11 16:59:17 PDT 2020,1583971157
