china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Slovenia,6,0,,,0,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Mexico,5,0,,,1,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Pakistan,5,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Senegal,4,0,0,0,0,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Brazil,8,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Estonia,5,0,0,0,0,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Palestine,4,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Russia,4,0,,,2,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Georgia,9,0,1,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Azerbaijan,6,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Saudi Arabia,5,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,New Zealand,4,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Philippines,3,1,,,2,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Chile,3,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Egypt,3,0,,,1,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Indonesia,2,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Hungary,2,0,0,0,0,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Morocco,2,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Bosnia,2,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Nepal,1,0,,,1,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Cambodia,1,0,,,1,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Sri Lanka,1,0,,,1,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Afghanistan,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,North Macedonia,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Nigeria,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Lithuania,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Monaco,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Luxembourg,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Ukraine,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Latvia,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Tunisia,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Jordan,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Andorra,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Armenia,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Dominican Republic,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Argentina,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Liechtenstein,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,Poland,1,0,0,0,0,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,South Africa,1,0,,,,Thu Mar  5 19:54:26 PST 2020,1583466866
outside,TOTAL,17564,345,484,47,1423,Thu Mar  5 19:54:26 PST 2020,1583466866
