china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Switzerland,80,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Kuwait,56,0,0,0,0,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Norway,56,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Sweden,52,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Malaysia,50,0,,,22,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Bahrain,49,0,,,1,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Thailand,43,1,1,,30,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Australia,43,2,,,21,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Taiwan,42,1,0,0,12,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Netherlands,38,0,1,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Iraq,35,2,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Canada,34,0,,1,3,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Austria,29,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,India,28,0,,,3,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Belgium,23,0,1,,1,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,UAE,27,0,2,,5,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Iceland,26,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Algeria,17,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Vietnam,16,0,,,16,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,San Marino,16,1,3,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Israel,15,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Lebanon,15,0,,1,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Oman,12,0,,,2,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Macau,10,0,,,6,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Ecuador,10,0,,1,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Denmark,15,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Croatia,9,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Greece,8,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Qatar,8,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Czech Republic,8,0,0,0,0,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Finland,7,0,,,1,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Belarus,6,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Romania,6,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Ireland,6,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Portugal,6,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Mexico,5,0,,,1,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Pakistan,5,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Senegal,4,0,0,0,0,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Brazil,4,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Azerbaijan,3,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Philippines,3,1,,,2,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Russia,3,0,,,2,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Georgia,3,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Chile,3,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Egypt,2,0,,,1,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Indonesia,2,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Estonia,2,0,0,0,0,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,New Zealand,2,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Hungary,2,0,0,0,0,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Saudi Arabia,2,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Nepal,1,0,,,1,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Cambodia,1,0,,,1,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Sri Lanka,1,0,,,1,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Afghanistan,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,North Macedonia,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Nigeria,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Lithuania,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Monaco,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Luxembourg,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Ukraine,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Morocco,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Latvia,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Tunisia,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Jordan,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Andorra,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Armenia,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Dominican Republic,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Argentina,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Liechtenstein,1,0,,,,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Poland,1,0,0,0,0,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,Slovenia,1,0,,,0,Wed Mar  4 18:01:30 PST 2020,1583373690
outside,TOTAL,14973,273,421,47,1259,Wed Mar  4 18:01:30 PST 2020,1583373690
