china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Senegal,2,0,0,0,0,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Hungary,2,0,0,0,0,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Nepal,1,0,,,1,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Cambodia,1,0,,,1,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Sri Lanka,1,0,,,1,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Afghanistan,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,North Macedonia,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Nigeria,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Lithuania,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Monaco,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Luxembourg,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Ukraine,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Morocco,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Latvia,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Saudi Arabia,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Tunisia,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Jordan,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Andorra,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Armenia,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Dominican Republic,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Chile,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Argentina,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Liechtenstein,1,0,,,,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,Poland,1,0,0,0,0,Wed Mar  4 10:13:08 PST 2020,1583345588
outside,TOTAL,14648,269,346,45,1205,Wed Mar  4 10:13:08 PST 2020,1583345588
