OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Taiwan,45,1,0,0,12,Fri Mar  6 20:04:27 PST 2020,1583553867
Greece,45,0,1,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Iceland,45,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
India,31,0,,,3,Fri Mar  6 20:04:27 PST 2020,1583553867
UAE,43,0,2,,7,Fri Mar  6 20:04:27 PST 2020,1583553867
Czech Republic,19,0,0,0,0,Fri Mar  6 20:04:27 PST 2020,1583553867
Ireland,18,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Algeria,17,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Israel,17,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Vietnam,17,0,,,16,Fri Mar  6 20:04:27 PST 2020,1583553867
San Marino,16,1,3,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Lebanon,16,0,,1,,Fri Mar  6 20:04:27 PST 2020,1583553867
Oman,16,0,,,2,Fri Mar  6 20:04:27 PST 2020,1583553867
Denmark,15,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Ecuador,14,0,,1,,Fri Mar  6 20:04:27 PST 2020,1583553867
Brazil,13,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Finland,12,0,,,1,Fri Mar  6 20:04:27 PST 2020,1583553867
Macau,10,0,,,6,Fri Mar  6 20:04:27 PST 2020,1583553867
Croatia,10,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Georgia,9,0,1,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Qatar,8,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Portugal,8,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Argentina,8,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Romania,8,0,,,3,Fri Mar  6 20:04:27 PST 2020,1583553867
Belarus,6,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Azerbaijan,6,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Slovenia,6,0,,,0,Fri Mar  6 20:04:27 PST 2020,1583553867
Mexico,6,0,,,1,Fri Mar  6 20:04:27 PST 2020,1583553867
New Zealand,5,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Estonia,5,0,0,0,0,Fri Mar  6 20:04:27 PST 2020,1583553867
Saudi Arabia,5,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Pakistan,5,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Philippines,5,1,1,,2,Fri Mar  6 20:04:27 PST 2020,1583553867
Poland,5,0,0,0,0,Fri Mar  6 20:04:27 PST 2020,1583553867
Chile,5,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Senegal,4,0,0,0,0,Fri Mar  6 20:04:27 PST 2020,1583553867
Palestine,4,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Russia,4,0,,,2,Fri Mar  6 20:04:27 PST 2020,1583553867
Indonesia,4,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Egypt,3,0,,,1,Fri Mar  6 20:04:27 PST 2020,1583553867
Hungary,2,0,0,0,0,Fri Mar  6 20:04:27 PST 2020,1583553867
Morocco,2,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Bosnia,2,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Luxembourg,2,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Cameroon,2,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Nepal,1,0,,,1,Fri Mar  6 20:04:27 PST 2020,1583553867
Cambodia,1,0,,,1,Fri Mar  6 20:04:27 PST 2020,1583553867
Sri Lanka,1,0,,,1,Fri Mar  6 20:04:27 PST 2020,1583553867
Afghanistan,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
North Macedonia,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Nigeria,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Lithuania,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Monaco,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Ukraine,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Latvia,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Tunisia,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Jordan,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Andorra,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Armenia,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Dominican Republic,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Liechtenstein,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Bhutan,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Gibraltar,1,0,1,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Serbia,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Vatican City,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
Colombia,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
South Africa,1,0,,,,Fri Mar  6 20:04:27 PST 2020,1583553867
TOTAL,102014,3491,6087,49,57331,Fri Mar  6 20:04:27 PST 2020,1583553867
