date2,unixtime,county,state,postal,lat,lon,county_full,countytext,population_2010,countyfips,county_id,active,confirmed,deaths
Fri Mar  6 17:53:43 PST 2020,1583546023,Wake,North Carolina,NC,35.789846,-78.650624,Wake County,NC WAKE,900993,37183,183,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Contra Costa,California,CA,37.919479,-121.951543,Contra Costa County,CA CONTRA COSTA,1049025,6013,13,True,4,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Westchester,New York,NY,41.15277,-73.745912,Westchester County,NY WESTCHESTER,949113,36119,119,True,33,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Fort Bend,Texas,TX,29.526602,-95.771015,Fort Bend County,TX FORT BEND,585375,48157,157,True,3,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Bergen,New Jersey,NJ,40.95909,-74.074522,Bergen County,NJ BERGEN,905116,34003,3,True,2,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Chelan,Washington,WA,47.859891,-120.618543,Chelan County,WA CHELAN,72453,53007,7,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Kings,New York,NY,40.635133,-73.950777,Kings County,NY KINGS,2504700,36047,47,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Williamson,Tennessee,TN,35.894972,-86.896958,Williamson County,TN WILLIAMSON,183182,47187,187,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Santa Rosa,Florida,FL,30.703633,-87.014255,Santa Rosa County,FL SANTA ROSA,151372,12113,113,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Nassau,New York,NY,40.729687,-73.589384,Nassau County,NY NASSAU,1339532,36059,59,True,4,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Harris,Texas,TX,29.857273,-95.393037,Harris County,TX HARRIS,4092459,48201,201,True,5,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Jefferson,Colorado,CO,39.58646,-105.245601,Jefferson County,CO JEFFERSON,534543,8059,59,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Montgomery,Maryland,MD,39.137381,-77.203063,Montgomery County,MD MONTGOMERY,971777,24031,31,True,3,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Douglas,Colorado,CO,39.326435,-104.926199,Douglas County,CO DOUGLAS,285465,8035,35,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Middlesex,Massachusetts,MA,42.479477,-71.396507,Middlesex County,MA MIDDLESEX,1503085,25017,17,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Clark,Nevada,NV,36.214236,-115.013819,Clark County,NV CLARK,1951269,32003,3,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Washoe,Nevada,NV,40.703311,-119.710315,Washoe County,NV WASHOE,421407,32031,31,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Wayne,Pennsylvania,PA,41.646589,-75.292485,Wayne County,PA WAYNE,52822,42127,127,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Delaware,Pennsylvania,PA,39.91667,-75.398786,Delaware County,PA DELAWARE,558979,42045,45,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Floyd,Georgia,GA,34.263677,-85.21373,Floyd County,GA FLOYD,96317,13115,115,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Chatham,North Carolina,NC,35.704994,-79.251454,Chatham County,NC CHATHAM,63505,37037,37,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Pinal,Arizona,AZ,32.91891,-111.367257,Pinal County,AZ PINAL,375770,4021,21,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Marion,Indiana,IN,39.782976,-86.135794,Marion County,IN MARION,903393,18097,97,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Rockland,New York,NY,41.154785,-74.024772,Rockland County,NY ROCKLAND,311687,36087,87,True,2,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Yolo,California,CA,38.679268,-121.903178,Yolo County,CA YOLO,200849,6113,113,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Camden,New Jersey,NJ,39.802352,-74.961251,Camden County,NJ CAMDEN,513657,34007,7,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Ramsey,Minnesota,MN,45.01525,-93.100141,Ramsey County,MN RAMSEY,508640,27123,123,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Jefferson,Washington,WA,47.802641,-123.52181,Jefferson County,WA JEFFERSON,29872,53031,31,True,1,1
Fri Mar  6 17:53:43 PST 2020,1583546023,Fayette,Kentucky,KY,38.040157,-84.458443,Fayette County,KY FAYETTE,295803,21067,67,True,1,0
Fri Mar  6 17:53:43 PST 2020,1583546023,Tulsa,Oklahoma,OK,36.12012,-95.941731,Tulsa County,OK TULSA,603403,40143,143,True,1,0
